mass [kg],stringer type,skin thickness [mm],stringer thickness [mm],stringer cross-section area [mm2],frame cross-section area [mm2],stringer pitch [mm],frame pitch [mm],stringer/frame material,skin material,stress margin [%]
22.203230967077822,formed z,0.3,0.8,29.999999999999996,20.0,220.00000000000003,700.0,AA2024-T3,AA2024-T3,2320.640218655002
22.203230967077822,formed z,0.3,0.8,29.999999999999996,20.0,220.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.295142690003047,z,0.3,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,j,0.3,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,z,0.3,0.8,29.999999999999996,20.0,240.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2112.874353018567
22.295142690003047,j,0.3,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,z,0.3,0.8,29.999999999999996,20.0,240.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2112.874353018567
22.295142690003047,z,0.3,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2112.874353018567
22.295142690003047,z,0.3,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2112.874353018567
22.295142690003047,z,0.3,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,formed z,0.3,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,formed z,0.3,0.8,14.999999999999998,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,formed z,0.3,0.8,14.999999999999998,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,formed z,0.3,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,formed z,0.3,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2112.8743530185675
22.295142690003047,formed z,0.3,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2112.8743530185675
22.295142690003047,j,0.3,0.8,29.999999999999996,20.0,240.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2112.874353018567
22.295142690003047,j,0.3,0.8,29.999999999999996,20.0,240.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2112.874353018567
22.295142690003047,j,0.3,0.8,14.999999999999998,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,2917.603975250938
22.295142690003047,j,0.3,0.8,14.999999999999998,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,2917.603975250938
22.295142690003047,formed z,0.3,0.8,29.999999999999996,20.0,240.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2112.8743530185675
22.295142690003047,formed z,0.3,0.8,29.999999999999996,20.0,240.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2112.8743530185675
22.295142690003047,z,0.3,0.8,14.999999999999998,20.0,120.00000000000001,499.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,z,0.3,0.8,14.999999999999998,20.0,120.00000000000001,449.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.295142690003047,j,0.3,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2112.8743530185675
22.295142690003047,j,0.3,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2112.8743530185675
22.300726725428273,formed z,0.3,0.8,20.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,2178.7121400737706
22.300726725428273,j,0.3,0.8,20.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,2178.7121400737706
22.300726725428273,j,0.3,0.9000000000000001,20.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,2178.7121400737706
22.300726725428273,formed z,0.3,0.9000000000000001,20.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,2178.7121400737706
22.300726725428273,z,0.3,0.9000000000000001,20.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,2178.7121400737706
22.300726725428273,z,0.3,0.8,20.0,20.0,180.00000000000003,350.0,AA2024-T3,AA2024-T3,2178.7121400737706
22.3063107608535,formed z,0.3,0.8,24.999999999999996,20.0,260.0,300.0,AA2024-T3,AA2024-T3,1702.1719924977124
22.3063107608535,j,0.3,0.9000000000000001,24.999999999999996,20.0,260.0,300.0,AA2024-T3,AA2024-T3,1702.1719924977124
22.3063107608535,formed z,0.3,0.8,10.0,20.0,100.0,300.0,AA2024-T3,AA2024-T3,2998.809387211265
22.3063107608535,z,0.3,0.9000000000000001,10.0,20.0,100.0,300.0,AA2024-T3,AA2024-T3,2998.809387211265
22.3063107608535,z,0.3,0.8,10.0,20.0,100.0,300.0,AA2024-T3,AA2024-T3,2998.809387211265
22.3063107608535,formed z,0.3,0.9000000000000001,10.0,20.0,100.0,300.0,AA2024-T3,AA2024-T3,2998.809387211264
22.3063107608535,z,0.3,0.9000000000000001,24.999999999999996,20.0,260.0,300.0,AA2024-T3,AA2024-T3,1702.1719924977124
22.3063107608535,j,0.3,0.9000000000000001,10.0,20.0,100.0,300.0,AA2024-T3,AA2024-T3,2998.809387211265
22.3063107608535,formed z,0.3,0.9000000000000001,24.999999999999996,20.0,260.0,300.0,AA2024-T3,AA2024-T3,1702.1719924977126
22.3063107608535,j,0.3,0.8,10.0,20.0,100.0,300.0,AA2024-T3,AA2024-T3,2998.809387211264
22.3063107608535,z,0.3,0.8,24.999999999999996,20.0,260.0,300.0,AA2024-T3,AA2024-T3,1702.1719924977124
22.3063107608535,j,0.3,0.8,24.999999999999996,20.0,260.0,300.0,AA2024-T3,AA2024-T3,1702.1719924977124
22.34109855146566,z,0.3,0.8,29.999999999999996,20.0,260.0,399.99999999999994,AA2024-T3,AA2024-T3,1956.7005852164957
22.34109855146566,j,0.3,0.9000000000000001,29.999999999999996,20.0,260.0,399.99999999999994,AA2024-T3,AA2024-T3,1956.7005852164962
22.34109855146566,formed z,0.3,0.9000000000000001,29.999999999999996,20.0,260.0,399.99999999999994,AA2024-T3,AA2024-T3,1956.7005852164962
22.34109855146566,z,0.3,0.9000000000000001,29.999999999999996,20.0,260.0,399.99999999999994,AA2024-T3,AA2024-T3,1956.7005852164957
22.34109855146566,formed z,0.3,0.8,29.999999999999996,20.0,260.0,399.99999999999994,AA2024-T3,AA2024-T3,1956.7005852164962
22.34109855146566,j,0.3,0.8,29.999999999999996,20.0,260.0,399.99999999999994,AA2024-T3,AA2024-T3,1956.7005852164957
22.34389056917827,j,0.3,0.8,24.999999999999996,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2026.0285984644554
22.34389056917827,z,0.3,0.9000000000000001,24.999999999999996,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2026.0285984644554
22.34389056917827,z,0.3,0.8,24.999999999999996,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2026.0285984644547
22.34389056917827,j,0.3,0.9000000000000001,24.999999999999996,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2026.0285984644554
22.34389056917827,formed z,0.3,0.9000000000000001,24.999999999999996,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2026.0285984644554
22.34389056917827,formed z,0.3,0.8,24.999999999999996,20.0,220.00000000000003,350.0,AA2024-T3,AA2024-T3,2026.0285984644554
22.362516791166076,formed z,0.39999999999999997,0.8,10.0,20.0,260.0,749.9999999999999,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,formed z,0.39999999999999997,0.8,10.0,20.0,260.0,700.0,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,formed z,0.39999999999999997,0.8,10.0,20.0,260.0,649.9999999999999,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,z,0.39999999999999997,0.9000000000000001,10.0,20.0,260.0,700.0,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,z,0.39999999999999997,0.9000000000000001,10.0,20.0,260.0,649.9999999999999,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,j,0.39999999999999997,0.8,10.0,20.0,260.0,749.9999999999999,AA2024-T3,AA2024-T3,1408.5334243185628
22.362516791166076,j,0.39999999999999997,0.8,10.0,20.0,260.0,700.0,AA2024-T3,AA2024-T3,1408.5334243185628
22.362516791166076,j,0.39999999999999997,0.8,10.0,20.0,260.0,649.9999999999999,AA2024-T3,AA2024-T3,1408.5334243185628
22.362516791166076,z,0.39999999999999997,0.8,10.0,20.0,260.0,700.0,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,z,0.39999999999999997,0.8,10.0,20.0,260.0,749.9999999999999,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,z,0.39999999999999997,0.8,10.0,20.0,260.0,649.9999999999999,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,z,0.39999999999999997,0.9000000000000001,10.0,20.0,260.0,749.9999999999999,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,260.0,700.0,AA2024-T3,AA2024-T3,1408.5334243185628
22.362516791166076,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,260.0,749.9999999999999,AA2024-T3,AA2024-T3,1408.5334243185628
22.362516791166076,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,260.0,649.9999999999999,AA2024-T3,AA2024-T3,1408.5334243185628
22.362516791166076,j,0.39999999999999997,0.9000000000000001,10.0,20.0,260.0,749.9999999999999,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,j,0.39999999999999997,0.9000000000000001,10.0,20.0,260.0,649.9999999999999,AA2024-T3,AA2024-T3,1408.533424318563
22.362516791166076,j,0.39999999999999997,0.9000000000000001,10.0,20.0,260.0,700.0,AA2024-T3,AA2024-T3,1408.533424318563
22.381470377503046,j,0.3,0.9000000000000001,24.999999999999996,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.381470377503046,j,0.3,0.9000000000000001,24.999999999999996,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.381470377503046,formed z,0.3,0.9000000000000001,20.0,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,j,0.3,0.9000000000000001,20.0,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,j,0.3,0.8,20.0,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,j,0.3,0.8,20.0,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,z,0.3,0.8,20.0,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,z,0.3,0.8,20.0,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,formed z,0.3,0.8,20.0,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,z,0.3,0.9000000000000001,24.999999999999996,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.381470377503046,formed z,0.3,0.8,20.0,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,j,0.3,0.9000000000000001,20.0,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,z,0.3,0.8,24.999999999999996,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.381470377503046,z,0.3,0.8,24.999999999999996,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.381470377503046,formed z,0.3,0.9000000000000001,24.999999999999996,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,2263.683891212722
22.381470377503046,formed z,0.3,0.9000000000000001,24.999999999999996,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,2263.683891212722
22.381470377503046,z,0.3,0.9000000000000001,24.999999999999996,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.381470377503046,z,0.3,0.9000000000000001,20.0,20.0,160.00000000000003,449.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,j,0.3,0.8,24.999999999999996,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.381470377503046,j,0.3,0.8,24.999999999999996,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.381470377503046,formed z,0.3,0.9000000000000001,20.0,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,z,0.3,0.9000000000000001,20.0,20.0,160.00000000000003,499.99999999999994,AA2024-T3,AA2024-T3,2493.1493071142104
22.381470377503046,formed z,0.3,0.8,24.999999999999996,20.0,200.0,449.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.381470377503046,formed z,0.3,0.8,24.999999999999996,20.0,200.0,499.99999999999994,AA2024-T3,AA2024-T3,2263.6838912127214
22.392638448353498,j,0.3,0.9000000000000001,20.0,20.0,200.0,300.0,AA2024-T3,AA2024-T3,1936.2603857319905
22.392638448353498,j,0.3,0.8,20.0,20.0,200.0,300.0,AA2024-T3,AA2024-T3,1936.2603857319905
22.392638448353498,formed z,0.3,0.8,20.0,20.0,200.0,300.0,AA2024-T3,AA2024-T3,1936.2603857319905
22.392638448353498,formed z,0.3,0.9000000000000001,20.0,20.0,200.0,300.0,AA2024-T3,AA2024-T3,1936.2603857319905
22.392638448353498,z,0.3,0.8,20.0,20.0,200.0,300.0,AA2024-T3,AA2024-T3,1936.2603857319905
22.392638448353498,z,0.3,0.9000000000000001,20.0,20.0,200.0,300.0,AA2024-T3,AA2024-T3,1936.2603857319905
22.41905018582782,j,0.3,0.8,24.999999999999996,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,formed z,0.3,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,j,0.3,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,j,0.3,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,j,0.3,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,formed z,0.3,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,formed z,0.3,0.8,24.999999999999996,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,formed z,0.3,0.8,24.999999999999996,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,formed z,0.3,0.8,24.999999999999996,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,j,0.3,0.8,24.999999999999996,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,j,0.3,0.8,24.999999999999996,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,z,0.3,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,z,0.3,0.8,24.999999999999996,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,2542.0031894278313
22.41905018582782,z,0.3,0.8,24.999999999999996,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278313
22.41905018582782,z,0.3,0.8,24.999999999999996,20.0,180.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278313
22.41905018582782,formed z,0.3,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,z,0.3,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,2542.0031894278322
22.41905018582782,z,0.3,0.9000000000000001,24.999999999999996,20.0,180.00000000000003,700.0,AA2024-T3,AA2024-T3,2542.0031894278322
22.448844478666075,z,0.39999999999999997,0.9000000000000001,10.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,j,0.39999999999999997,0.8,10.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1547.0256561823219
22.448844478666075,formed z,0.39999999999999997,0.8,10.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,j,0.39999999999999997,0.8,10.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,1547.0256561823219
22.448844478666075,formed z,0.39999999999999997,0.8,10.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,formed z,0.39999999999999997,0.8,10.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,z,0.39999999999999997,0.9000000000000001,10.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,z,0.39999999999999997,0.9000000000000001,10.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,j,0.39999999999999997,0.8,10.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,1547.0256561823219
22.448844478666075,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,1547.0256561823219
22.448844478666075,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,1547.0256561823219
22.448844478666075,j,0.39999999999999997,0.9000000000000001,10.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,z,0.39999999999999997,0.8,10.0,20.0,240.00000000000003,700.0,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,z,0.39999999999999997,0.8,10.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,z,0.39999999999999997,0.8,10.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,j,0.39999999999999997,0.9000000000000001,10.0,20.0,240.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,1547.025656182322
22.448844478666075,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1547.0256561823219
22.448844478666075,j,0.39999999999999997,0.9000000000000001,10.0,20.0,240.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1547.025656182322
22.49480034012869,j,0.39999999999999997,0.9000000000000001,10.0,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,1285.144304876403
22.49480034012869,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,1285.1443048764027
22.49480034012869,z,0.39999999999999997,0.8,10.0,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,1285.144304876403
22.49480034012869,z,0.39999999999999997,0.8,10.0,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,1285.144304876403
22.49480034012869,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,1285.1443048764027
22.49480034012869,j,0.39999999999999997,0.9000000000000001,10.0,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,1285.144304876403
22.49480034012869,formed z,0.39999999999999997,0.8,10.0,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,1285.144304876403
22.49480034012869,z,0.39999999999999997,0.9000000000000001,10.0,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,1285.144304876403
22.49480034012869,j,0.39999999999999997,0.8,10.0,20.0,280.0,599.9999999999999,AA2024-T3,AA2024-T3,1285.1443048764027
22.49480034012869,formed z,0.39999999999999997,0.8,10.0,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,1285.144304876403
22.49480034012869,j,0.39999999999999997,0.8,10.0,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,1285.1443048764027
22.49480034012869,z,0.39999999999999997,0.9000000000000001,10.0,20.0,280.0,549.9999999999999,AA2024-T3,AA2024-T3,1285.144304876403
22.50816989104043,j,0.3,0.8,29.999999999999996,20.0,220.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,z,0.3,0.8,29.999999999999996,20.0,220.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,formed z,0.3,0.9000000000000001,29.999999999999996,20.0,220.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,z,0.3,0.8,29.999999999999996,20.0,220.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,z,0.3,0.9000000000000001,29.999999999999996,20.0,220.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,formed z,0.3,0.9000000000000001,29.999999999999996,20.0,220.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,z,0.3,0.9000000000000001,29.999999999999996,20.0,220.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,j,0.3,0.8,29.999999999999996,20.0,220.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,j,0.3,0.9000000000000001,29.999999999999996,20.0,220.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,formed z,0.3,0.8,29.999999999999996,20.0,220.00000000000003,599.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,j,0.3,0.9000000000000001,29.999999999999996,20.0,220.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.50816989104043,formed z,0.3,0.8,29.999999999999996,20.0,220.00000000000003,549.9999999999999,AA2024-T3,AA2024-T3,2320.640218655002
22.5221299796035,j,0.3,0.9000000000000001,24.999999999999996,20.0,240.00000000000003,300.0,AA2024-T3,AA2024-T3,1842.2897297270051
22.5221299796035,z,0.3,0.9000000000000001,24.999999999999996,20.0,240.00000000000003,300.0,AA2024-T3,AA2024-T3,1842.2897297270051
22.5221299796035,formed z,0.3,0.8,24.999999999999996,20.0,240.00000000000003,300.0,AA2024-T3,AA2024-T3,1842.2897297270051
22.5221299796035,z,0.3,0.8,24.999999999999996,20.0,240.00000000000003,300.0,AA2024-T3,AA2024-T3,1842.2897297270047
22.5221299796035,formed z,0.3,0.9000000000000001,24.999999999999996,20.0,240.00000000000003,300.0,AA2024-T3,AA2024-T3,1842.2897297270051
22.5221299796035,j,0.3,0.8,24.999999999999996,20.0,240.00000000000003,300.0,AA2024-T3,AA2024-T3,1842.2897297270051
22.60008161396566,z,0.3,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.60008161396566,formed z,0.3,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2112.8743530185675
22.60008161396566,formed z,0.3,0.8,14.999999999999998,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.60008161396566,j,0.3,0.8,29.999999999999996,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2112.874353018567
22.60008161396566,j,0.3,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2112.8743530185675
22.60008161396566,formed z,0.3,0.8,29.999999999999996,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2112.8743530185675
22.60008161396566,z,0.3,0.8,14.999999999999998,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.60008161396566,z,0.3,0.9000000000000001,29.999999999999996,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2112.874353018567
22.60008161396566,j,0.3,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.60008161396566,z,0.3,0.8,29.999999999999996,20.0,240.00000000000003,399.99999999999994,AA2024-T3,AA2024-T3,2112.874353018567
22.60008161396566,formed z,0.3,0.9000000000000001,14.999999999999998,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,2917.6039752509396
22.60008161396566,j,0.3,0.8,14.999999999999998,20.0,120.00000000000001,399.99999999999994,AA2024-T3,AA2024-T3,2917.603975250938
22.621499853666077,j,0.39999999999999997,0.8,10.0,20.0,220.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1720.116957684213
22.621499853666077,formed z,0.39999999999999997,0.8,10.0,20.0,220.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1720.1169576842133
22.621499853666077,j,0.39999999999999997,0.8,10.0,20.0,220.00000000000003,700.0,AA2024-T3,AA2024-T3,1720.116957684213
22.621499853666077,z,0.39999999999999997,0.8,10.0,20.0,220.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,1720.1169576842133
22.621499853666077,j,0.39999999999999997,0.9000000000000001,10.0,20.0,220.00000000000003,700.0,AA2024-T3,AA2024-T3,1720.1169576842133
22.621499853666077,z,0.39999999999999997,0.8,10.0,20.0,220.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1720.1169576842133
22.621499853666077,j,0.39999999999999997,0.9000000000000001,10.0,20.0,220.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1720.1169576842133
22.621499853666077,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,220.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,1720.116957684213
22.621499853666077,formed z,0.39999999999999997,0.8,10.0,20.0,220.00000000000003,700.0,AA2024-T3,AA2024-T3,1720.1169576842133
22.621499853666077,formed z,0.39999999999999997,0.8,10.0,20.0,220.00000000000003,749.9999999999999,AA2024-T3,AA2024-T3,1720.1169576842133
22.621499853666077,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,220.00000000000003,700.0,AA2024-T3,AA2024-T3,1720.116957684213
22.621499853666077,formed z,0.39999999999999997,0.9000000000000001,10.0,20.0,220.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1720.116957684213
22.621499853666077,z,0.39999999999999997,0.9000000000000001,10.0,20.0,220.00000000000003,649.9999999999999,AA2024-T3,AA2024-T3,1720.1169576842133
22.621499853666077,z,0.39999999999999997,0.9000000000000001,10.0,20.0,220.00000000000003,700.0,AA2024-T3,AA2024-T3,1720.1169576842133
